date,equal_weight,buy_and_hold,top_ew[price_only],top_mv[price_only],top_rp[price_only],top_ew[price+sentiment],top_mv[price+sentiment],top_rp[price+sentiment]
2022-03-09,1.2289,1.2122,1.1191,1.0905,1.0921,1.1886,1.3274,1.1957
2022-03-10,1.2143,1.2027,1.1115,1.0662,1.0871,1.181,1.3097,1.1901
2022-03-11,1.226,1.2146,1.1242,1.0778,1.0986,1.1995,1.3238,1.2079
2022-03-14,1.2344,1.2171,1.1017,1.0651,1.0768,1.1896,1.3459,1.1995
2022-03-15,1.2264,1.2082,1.087,1.0544,1.0632,1.1685,1.3346,1.1793
2022-03-16,1.2429,1.2228,1.1067,1.0761,1.0814,1.1965,1.361,1.2065
2022-03-17,1.2508,1.232,1.1218,1.0956,1.0975,1.1976,1.3532,1.2079
2022-03-18,1.2511,1.2322,1.1172,1.0939,1.0936,1.1992,1.356,1.2103
2022-03-21,1.2629,1.2479,1.1434,1.1116,1.1201,1.2195,1.3719,1.2315
2022-03-22,1.2744,1.2587,1.1425,1.106,1.1176,1.2288,1.3837,1.2397
2022-03-23,1.273,1.2619,1.1572,1.1138,1.1351,1.2314,1.3885,1.2453
2022-03-24,1.2771,1.2653,1.1583,1.1237,1.1367,1.2363,1.4068,1.2512
2022-03-25,1.2943,1.2785,1.2086,1.1708,1.1731,1.283,1.4111,1.2833
2022-03-28,1.2757,1.2606,1.1696,1.1413,1.1437,1.2481,1.4027,1.2579
2022-03-29,1.2786,1.2579,1.1681,1.1568,1.1403,1.2584,1.4266,1.2667
2022-03-30,1.2902,1.2729,1.1974,1.1807,1.1695,1.2754,1.4271,1.2833
2022-03-31,1.2716,1.2566,1.1875,1.1751,1.161,1.2655,1.4157,1.2744
2022-04-01,1.2788,1.2641,1.1929,1.1788,1.1675,1.2714,1.4218,1.2816
2022-04-04,1.2753,1.2609,1.1915,1.1776,1.1657,1.2675,1.4158,1.2771
2022-04-05,1.2815,1.2695,1.199,1.1806,1.1753,1.2702,1.4185,1.2821
2022-04-06,1.2754,1.2648,1.185,1.169,1.1625,1.2623,1.4098,1.2742
2022-04-07,1.2693,1.2588,1.1757,1.1584,1.1547,1.2514,1.404,1.2635
2022-04-08,1.2912,1.2829,1.1885,1.1656,1.1687,1.276,1.4258,1.2886
2022-04-11,1.2931,1.2836,1.1896,1.1621,1.1693,1.2713,1.4207,1.2839
2022-04-12,1.2825,1.2763,1.1739,1.1442,1.1575,1.2718,1.422,1.2844
2022-04-13,1.2836,1.2781,1.1797,1.1496,1.1634,1.2792,1.4305,1.292
2022-04-14,1.292,1.2852,1.1938,1.1677,1.1751,1.2866,1.4365,1.2994
2022-04-19,1.2961,1.2901,1.2037,1.1755,1.1836,1.2962,1.4417,1.3091
2022-04-20,1.2925,1.2855,1.1906,1.1392,1.1721,1.2852,1.4185,1.2984
2022-04-21,1.2903,1.2785,1.1844,1.1368,1.1629,1.2721,1.3913,1.2857
2022-04-22,1.2704,1.258,1.1543,1.1009,1.1358,1.2492,1.3652,1.2626
2022-04-25,1.2396,1.223,1.1102,1.0455,1.0937,1.201,1.3111,1.2139
2022-04-26,1.2449,1.2306,1.1188,1.0444,1.1052,1.2231,1.3349,1.2361
2022-04-27,1.2524,1.2408,1.1312,1.0586,1.1198,1.2414,1.3655,1.2545
2022-04-28,1.2673,1.2556,1.1375,1.061,1.1255,1.2522,1.369,1.2655
2022-04-29,1.2691,1.2593,1.1392,1.0701,1.1269,1.2526,1.3763,1.2654
2022-05-03,1.2834,1.2733,1.1383,1.0663,1.1255,1.2545,1.3681,1.2679
2022-05-04,1.2738,1.2651,1.1247,1.0489,1.1121,1.2437,1.3502,1.2571
2022-05-05,1.2679,1.2604,1.1021,1.0385,1.0892,1.2317,1.3287,1.2451
2022-05-06,1.2599,1.2543,1.0925,1.0277,1.0805,1.2266,1.3213,1.2398
2022-05-09,1.2315,1.2216,1.0545,0.9887,1.0433,1.1839,1.2697,1.1999
2022-05-10,1.2336,1.2234,1.0505,0.9868,1.0393,1.1844,1.2703,1.2012
2022-05-11,1.2503,1.2422,1.0812,1.0217,1.0693,1.212,1.3004,1.2243
2022-05-12,1.2317,1.219,1.058,0.9922,1.047,1.1845,1.2592,1.1984
2022-05-13,1.2592,1.2466,1.085,1.0182,1.0735,1.2134,1.2953,1.2274
2022-05-16,1.2685,1.2594,1.0929,1.0272,1.0812,1.2261,1.3116,1.2426
2022-05-17,1.2763,1.27,1.1098,1.043,1.0979,1.2365,1.3209,1.2505
2022-05-18,1.2681,1.2623,1.1061,1.0388,1.0943,1.2312,1.3118,1.2443
2022-05-19,1.2482,1.2444,1.0908,1.026,1.0791,1.2119,1.2888,1.2237
2022-05-20,1.2611,1.2561,1.0984,1.0359,1.0866,1.2258,1.3091,1.2389
2022-05-23,1.2863,1.2828,1.1281,1.0599,1.116,1.2533,1.3353,1.2647
2022-05-24,1.2883,1.286,1.1294,1.0565,1.1172,1.2465,1.3275,1.2588
2022-05-25,1.2957,1.2923,1.1413,1.0685,1.129,1.2571,1.338,1.2673
2022-05-26,1.3081,1.3031,1.1571,1.0764,1.1447,1.2656,1.341,1.2727
2022-05-27,1.3109,1.3056,1.1632,1.0788,1.1508,1.2651,1.335,1.2704
2022-05-30,1.3127,1.306,1.1684,1.0816,1.156,1.2689,1.3394,1.2731
2022-05-31,1.3167,1.3078,1.1657,1.0818,1.1533,1.27,1.3425,1.2745
2022-06-01,1.3124,1.3045,1.1596,1.0781,1.1473,1.2619,1.3333,1.2649
2022-06-06,1.3294,1.3214,1.1845,1.1036,1.1718,1.2822,1.3546,1.2811
2022-06-07,1.3301,1.3234,1.1856,1.1137,1.1725,1.2923,1.3747,1.2915
2022-06-08,1.3327,1.3264,1.1786,1.1081,1.1655,1.2935,1.3725,1.2916
2022-06-09,1.3125,1.3065,1.1672,1.0961,1.1546,1.2777,1.3535,1.2754
2022-06-10,1.2848,1.2765,1.1436,1.0795,1.1337,1.2389,1.3237,1.2404
2022-06-13,1.2668,1.256,1.1333,1.0711,1.1257,1.2103,1.2999,1.2135
2022-06-14,1.2752,1.2653,1.1393,1.0735,1.1312,1.2188,1.3016,1.2197
2022-06-15,1.2871,1.2748,1.1526,1.0842,1.1436,1.2313,1.3104,1.2301
2022-06-16,1.2457,1.2302,1.1236,1.0586,1.1172,1.1809,1.2642,1.1816
2022-06-17,1.2388,1.2196,1.1301,1.0665,1.1245,1.1583,1.2422,1.1593
2022-06-20,1.2631,1.2451,1.153,1.0829,1.1462,1.1798,1.253,1.1772
2022-06-21,1.2682,1.2525,1.1598,1.0881,1.1521,1.1904,1.2658,1.1884
2022-06-22,1.2534,1.2346,1.1454,1.0796,1.141,1.1448,1.232,1.1477
2022-06-23,1.2337,1.2156,1.1418,1.0788,1.1382,1.1218,1.2197,1.1292
2022-06-24,1.2592,1.2411,1.1644,1.1042,1.161,1.1378,1.2461,1.1487
2022-06-27,1.2664,1.2497,1.1697,1.1076,1.1658,1.1492,1.2552,1.1591
2022-06-28,1.2858,1.269,1.1788,1.1142,1.1744,1.1757,1.2707,1.1807
2022-06-29,1.2833,1.2682,1.185,1.1209,1.1804,1.1668,1.2688,1.1749
2022-06-30,1.2611,1.2448,1.1629,1.1021,1.1597,1.1402,1.2418,1.1487
2022-07-01,1.2623,1.2418,1.1595,1.1055,1.1586,1.1399,1.2415,1.1475
2022-07-04,1.2776,1.2593,1.1694,1.1125,1.1679,1.1552,1.2537,1.1622
2022-07-05,1.2299,1.2071,1.1398,1.0916,1.1417,1.091,1.2081,1.1052
2022-07-06,1.2359,1.2116,1.1443,1.0906,1.1448,1.0894,1.1929,1.1003
2022-07-07,1.2624,1.2389,1.1753,1.1097,1.1719,1.1276,1.236,1.1385
2022-07-08,1.2635,1.2382,1.1802,1.1086,1.1742,1.1365,1.2424,1.1462
2022-07-11,1.2617,1.2366,1.1761,1.1059,1.1707,1.1316,1.2352,1.1413
2022-07-12,1.2625,1.2355,1.1783,1.106,1.1721,1.132,1.2203,1.14
2022-07-13,1.2513,1.224,1.1724,1.0984,1.1652,1.1235,1.2175,1.1307
2022-07-14,1.2224,1.1949,1.139,1.0719,1.134,1.0889,1.1779,1.0966
2022-07-15,1.2455,1.2166,1.1671,1.0873,1.1568,1.1254,1.2113,1.1316
2022-07-18,1.2655,1.2369,1.1948,1.1119,1.1839,1.1529,1.2413,1.159
2022-07-19,1.282,1.2518,1.2087,1.1199,1.1962,1.1722,1.251,1.1787
2022-07-20,1.2726,1.2441,1.2014,1.1153,1.1896,1.1673,1.2569,1.175
2022-07-21,1.2679,1.2374,1.1907,1.0999,1.1765,1.1666,1.2476,1.1742
2022-07-22,1.2664,1.2354,1.1908,1.0998,1.176,1.1644,1.2482,1.1714
2022-07-25,1.28,1.2496,1.1978,1.1091,1.1836,1.1773,1.2631,1.1864
2022-07-26,1.2731,1.2468,1.1888,1.1128,1.1796,1.162,1.2621,1.1742
2022-07-27,1.2798,1.2545,1.2027,1.1263,1.1931,1.1726,1.2764,1.1861
2022-07-28,1.2671,1.243,1.1928,1.1205,1.1839,1.1541,1.2628,1.1669
2022-07-29,1.2921,1.2665,1.2155,1.133,1.2023,1.2032,1.3004,1.2186
2022-08-01,1.2937,1.2683,1.209,1.1314,1.1984,1.2005,1.2836,1.2165
2022-08-02,1.294,1.2695,1.2181,1.1442,1.2101,1.2037,1.3007,1.2209
2022-08-03,1.2979,1.2724,1.2249,1.1476,1.2172,1.1996,1.2914,1.2154
2022-08-04,1.2871,1.2655,1.2313,1.1561,1.2227,1.1994,1.296,1.2128
2022-08-05,1.2962,1.2748,1.246,1.1706,1.2369,1.206,1.3087,1.2187
2022-08-08,1.303,1.2798,1.2523,1.1753,1.2433,1.2065,1.3065,1.2186
2022-08-09,1.3068,1.2848,1.2569,1.1748,1.2483,1.2053,1.3028,1.2173
2022-08-10,1.3043,1.282,1.2656,1.1925,1.2561,1.198,1.2829,1.2024
2022-08-11,1.2929,1.2736,1.2588,1.1934,1.2495,1.1786,1.2377,1.1726
2022-08-12,1.2997,1.2801,1.2687,1.2066,1.2595,1.186,1.2577,1.1822
2022-08-15,1.2954,1.2749,1.2563,1.1985,1.2475,1.1768,1.2368,1.1714
2022-08-16,1.3065,1.2865,1.2755,1.2111,1.2656,1.1942,1.259,1.1885
2022-08-17,1.3043,1.2864,1.2729,1.2135,1.2628,1.197,1.2616,1.1899
2022-08-18,1.3103,1.2937,1.2802,1.2228,1.2692,1.2009,1.2671,1.1914
2022-08-19,1.3084,1.2926,1.2644,1.2048,1.2541,1.1936,1.2639,1.1882
2022-08-22,1.3076,1.2932,1.2637,1.2,1.2532,1.1946,1.2659,1.1894
2022-08-23,1.3069,1.2953,1.2746,1.2126,1.2628,1.1946,1.2687,1.1856
2022-08-24,1.2977,1.2861,1.2551,1.1982,1.2434,1.1883,1.2572,1.1812
2022-08-25,1.3014,1.291,1.2593,1.2001,1.2469,1.1891,1.255,1.1809
2022-08-26,1.2931,1.2839,1.2526,1.1874,1.2406,1.1821,1.2489,1.1758
2022-08-30,1.276,1.2639,1.2241,1.1457,1.2125,1.1497,1.2088,1.1468
2022-08-31,1.2611,1.2476,1.2094,1.1292,1.1985,1.133,1.187,1.1299
2022-09-01,1.2309,1.2189,1.1739,1.0861,1.1704,1.0859,1.1435,1.0911
2022-09-02,1.2571,1.2447,1.1955,1.1118,1.1865,1.1091,1.1648,1.1092
2022-09-05,1.263,1.2547,1.1923,1.1112,1.1857,1.1192,1.1653,1.1196
2022-09-06,1.2717,1.261,1.2168,1.1347,1.2066,1.1383,1.176,1.1362
2022-09-07,1.2517,1.2394,1.2075,1.1223,1.1954,1.1182,1.1666,1.1153
2022-09-08,1.2549,1.2439,1.2029,1.109,1.1835,1.1176,1.1728,1.1067
2022-09-09,1.2699,1.26,1.2133,1.1152,1.1941,1.1357,1.1835,1.1235
2022-09-12,1.298,1.286,1.2478,1.1567,1.2302,1.1684,1.2139,1.1588
2022-09-13,1.2856,1.2764,1.2265,1.1261,1.2098,1.1487,1.1916,1.1384
2022-09-14,1.2662,1.2602,1.1996,1.0896,1.1839,1.1207,1.1589,1.1106
2022-09-15,1.2745,1.2681,1.2088,1.0902,1.1872,1.1243,1.1642,1.1092
2022-09-16,1.2656,1.2581,1.2015,1.0804,1.1806,1.1127,1.1545,1.0992
2022-09-20,1.2621,1.2551,1.2015,1.0655,1.1766,1.0986,1.146,1.0825
2022-09-21,1.264,1.2589,1.1987,1.059,1.1775,1.0957,1.1361,1.0816
2022-09-22,1.26,1.2551,1.1924,1.0539,1.1735,1.0994,1.135,1.0858
2022-09-23,1.2264,1.2172,1.1732,1.0372,1.156,1.0711,1.1235,1.0607
2022-09-26,1.2181,1.2087,1.1698,1.039,1.1527,1.0691,1.1281,1.0577
2022-09-27,1.2113,1.2049,1.1485,1.0161,1.1373,1.0698,1.1169,1.0596
2022-09-28,1.2053,1.2022,1.1317,0.9988,1.1248,1.0702,1.1162,1.0609
2022-09-29,1.1905,1.189,1.1131,0.9802,1.1001,1.0644,1.109,1.046
2022-09-30,1.1899,1.1851,1.117,0.9868,1.1019,1.0627,1.1147,1.044
2022-10-03,1.1981,1.1949,1.1355,1.0018,1.1218,1.0734,1.1241,1.055
2022-10-04,1.2293,1.2251,1.1703,1.038,1.1519,1.106,1.1626,1.0815
2022-10-05,1.2208,1.2206,1.1699,1.0347,1.1502,1.0963,1.1472,1.0697
2022-10-06,1.2087,1.2091,1.1516,1.0078,1.1341,1.0819,1.1261,1.0582
2022-10-07,1.2145,1.2176,1.1551,1.006,1.1373,1.0882,1.1319,1.0672
2022-10-10,1.2092,1.2107,1.1489,0.9962,1.134,1.0885,1.1276,1.0711
2022-10-11,1.1978,1.1967,1.1357,0.9927,1.1203,1.0811,1.1293,1.0643
2022-10-12,1.1757,1.1786,1.1144,0.9657,1.101,1.0584,1.0941,1.0419
2022-10-13,1.1946,1.1964,1.1323,0.9928,1.1146,1.0691,1.1193,1.0485
2022-10-14,1.1916,1.1908,1.1222,0.9882,1.1046,1.0558,1.1118,1.0348
2022-10-17,1.2015,1.1986,1.128,0.9979,1.1093,1.0686,1.1275,1.0465
2022-10-18,1.204,1.1991,1.1292,1.0101,1.1071,1.073,1.1435,1.0482
2022-10-19,1.2014,1.1968,1.1381,1.015,1.1172,1.0703,1.143,1.0475
2022-10-20,1.2066,1.2049,1.1374,1.0108,1.1154,1.0751,1.1448,1.0533
2022-10-21,1.2158,1.2159,1.1462,1.0168,1.1236,1.0902,1.1559,1.067
2022-10-24,1.2229,1.2228,1.1486,1.0185,1.1265,1.0892,1.1579,1.0668
2022-10-25,1.2156,1.2141,1.1378,1.0094,1.115,1.0868,1.1573,1.0639
2022-10-26,1.2237,1.2237,1.1476,1.0163,1.1241,1.1044,1.1703,1.0801
2022-10-27,1.2288,1.2294,1.1652,1.0414,1.1387,1.0923,1.1729,1.0669
2022-10-28,1.216,1.215,1.1451,1.0149,1.1168,1.0639,1.1531,1.0363
2022-10-31,1.2311,1.2287,1.1572,1.0233,1.1281,1.0797,1.1598,1.0517
2022-11-01,1.2536,1.2522,1.1864,1.0442,1.1555,1.1086,1.1829,1.0782
2022-11-02,1.2496,1.2464,1.1791,1.0288,1.1458,1.1019,1.1686,1.0699
2022-11-03,1.2571,1.2564,1.1865,1.046,1.1567,1.1003,1.1882,1.0709
2022-11-04,1.2842,1.2796,1.2286,1.0778,1.1966,1.1314,1.2067,1.0986
2022-11-07,1.277,1.2714,1.2275,1.0679,1.1942,1.1292,1.1937,1.095
2022-11-08,1.2804,1.2688,1.228,1.0714,1.1928,1.1318,1.1873,1.0958
2022-11-09,1.2761,1.2626,1.2204,1.0615,1.1847,1.1173,1.1669,1.0806
2022-11-10,1.2722,1.2557,1.2057,1.0609,1.1724,1.1059,1.1575,1.0713
2022-11-11,1.2669,1.2487,1.2376,1.0846,1.2029,1.1295,1.1689,1.0931
2022-11-14,1.2821,1.2632,1.2464,1.0857,1.2095,1.1404,1.1742,1.102
2022-11-15,1.2761,1.2614,1.248,1.0924,1.2121,1.1454,1.1822,1.1075
2022-11-16,1.2712,1.2595,1.2306,1.0811,1.1977,1.1267,1.1739,1.0917
2022-11-17,1.2748,1.263,1.2333,1.0921,1.201,1.134,1.1843,1.1002
2022-11-18,1.2796,1.2657,1.2334,1.1007,1.2022,1.1363,1.1892,1.1038
2022-11-21,1.2764,1.2589,1.2102,1.084,1.1786,1.122,1.1715,1.0894
2022-11-22,1.2922,1.2812,1.2428,1.1071,1.2121,1.1405,1.2018,1.1082
2022-11-23,1.2943,1.2829,1.2465,1.102,1.2127,1.1531,1.2031,1.1178
2022-11-24,1.2994,1.2874,1.2551,1.1034,1.2187,1.1667,1.2046,1.129
2022-11-25,1.3014,1.2903,1.2612,1.1122,1.2262,1.1675,1.2099,1.1315
2022-11-28,1.2974,1.2877,1.2584,1.1099,1.2258,1.1643,1.2113,1.1306
2022-11-29,1.3144,1.3065,1.2737,1.1197,1.2407,1.1799,1.2258,1.1456
2022-11-30,1.3226,1.3177,1.2911,1.1282,1.2549,1.193,1.2325,1.1559
2022-12-01,1.3084,1.3022,1.2695,1.1153,1.2385,1.175,1.2241,1.1427
2022-12-02,1.3109,1.3032,1.2786,1.1232,1.2445,1.1892,1.2321,1.1536
2022-12-05,1.3141,1.3067,1.2827,1.1253,1.2479,1.1902,1.2315,1.1542
2022-12-06,1.3115,1.3026,1.2832,1.1245,1.2443,1.193,1.227,1.153
2022-12-07,1.3038,1.2924,1.2812,1.1462,1.2528,1.1933,1.2522,1.1631
2022-12-08,1.308,1.2974,1.2878,1.1487,1.2577,1.2007,1.2559,1.1689
2022-12-09,1.3104,1.2978,1.2832,1.1426,1.2492,1.203,1.25,1.167
2022-12-12,1.3027,1.2912,1.2779,1.1391,1.245,1.194,1.244,1.1594
2022-12-13,1.3085,1.2991,1.2762,1.1334,1.2449,1.1931,1.2447,1.1597
2022-12-14,1.305,1.296,1.2734,1.1348,1.243,1.1935,1.2488,1.1608
2022-12-15,1.2942,1.2849,1.2676,1.1351,1.2396,1.1834,1.2445,1.1534
2022-12-16,1.2821,1.2733,1.2541,1.1236,1.2273,1.176,1.2391,1.1468
2022-12-19,1.2901,1.2824,1.2653,1.1285,1.2359,1.1823,1.2401,1.1509
2022-12-20,1.2975,1.2917,1.2751,1.134,1.2458,1.1919,1.2501,1.1606
2022-12-21,1.3197,1.3144,1.3012,1.1545,1.2698,1.2142,1.2689,1.181
2022-12-22,1.3166,1.3115,1.2974,1.1536,1.2663,1.2104,1.2665,1.1775
2022-12-23,1.318,1.3123,1.3026,1.1555,1.2705,1.2131,1.2682,1.1789
2022-12-28,1.3221,1.3169,1.2993,1.1464,1.2648,1.2137,1.2669,1.1781
2022-12-29,1.3239,1.3181,1.301,1.1491,1.2669,1.2165,1.2694,1.1814
2022-12-30,1.3143,1.3072,1.2989,1.1474,1.2638,1.2119,1.2659,1.1754
2023-01-03,1.3405,1.3296,1.3256,1.1707,1.2845,1.2385,1.2949,1.1965
2023-01-04,1.3415,1.3198,1.3414,1.1863,1.2989,1.2482,1.3043,1.2037
2023-01-05,1.3583,1.3366,1.3488,1.1904,1.3045,1.2537,1.3053,1.2071
2023-01-06,1.3672,1.3475,1.3583,1.1975,1.3137,1.261,1.3099,1.2137
2023-01-09,1.369,1.3504,1.362,1.1991,1.3163,1.2615,1.3086,1.2127
2023-01-10,1.3614,1.3435,1.3509,1.1902,1.3085,1.2538,1.2979,1.2083
2023-01-11,1.3669,1.3481,1.3585,1.1948,1.3139,1.2555,1.2999,1.2073
2023-01-12,1.3879,1.3671,1.3759,1.2091,1.3295,1.2653,1.3123,1.2144
2023-01-13,1.4035,1.3832,1.3884,1.2169,1.3366,1.2818,1.3317,1.2268
2023-01-16,1.4035,1.3816,1.3816,1.2184,1.3333,1.2739,1.3254,1.2216
2023-01-17,1.4025,1.3814,1.3845,1.221,1.3337,1.2747,1.3277,1.2197
2023-01-18,1.402,1.3851,1.377,1.211,1.325,1.2672,1.315,1.211
2023-01-19,1.3852,1.367,1.3673,1.2093,1.3199,1.2543,1.3042,1.2017
2023-01-20,1.3935,1.3756,1.3719,1.2076,1.3219,1.2542,1.303,1.1986
2023-01-23,1.3987,1.38,1.3819,1.2157,1.3304,1.2581,1.3086,1.2002
2023-01-24,1.3951,1.3739,1.3792,1.198,1.3215,1.2542,1.3036,1.1912
2023-01-25,1.3984,1.3756,1.3754,1.188,1.3181,1.2497,1.2951,1.1877
2023-01-26,1.4077,1.3841,1.3757,1.179,1.3171,1.251,1.2851,1.1888
2023-01-27,1.4072,1.3845,1.3698,1.1772,1.3141,1.2557,1.282,1.1925
2023-01-30,1.4121,1.3893,1.3721,1.1845,1.3186,1.2618,1.29,1.1989
2023-01-31,1.4046,1.3814,1.3643,1.1828,1.3162,1.2605,1.2891,1.1996
2023-02-01,1.4009,1.3789,1.3635,1.1861,1.3163,1.263,1.2928,1.202
2023-02-02,1.4003,1.3744,1.3699,1.1842,1.3187,1.2536,1.2929,1.1937
2023-02-03,1.4094,1.3872,1.3912,1.2048,1.3398,1.276,1.3122,1.2144
2023-02-06,1.4,1.3761,1.3864,1.1976,1.3378,1.2699,1.3071,1.2105
2023-02-07,1.4169,1.3962,1.396,1.1999,1.3461,1.299,1.3092,1.2343
2023-02-08,1.4246,1.4041,1.3986,1.1967,1.3484,1.3073,1.3081,1.242
2023-02-09,1.4295,1.4085,1.3911,1.182,1.3436,1.3082,1.2911,1.244
2023-02-10,1.4268,1.4069,1.3854,1.174,1.3393,1.3133,1.2757,1.248
2023-02-13,1.4367,1.4147,1.4043,1.1936,1.3591,1.3247,1.298,1.2612
2023-02-14,1.4433,1.4202,1.4002,1.1935,1.3554,1.3249,1.2955,1.2607
2023-02-15,1.4395,1.4146,1.4049,1.1867,1.3566,1.3208,1.2858,1.257
2023-02-16,1.4496,1.4242,1.4074,1.1824,1.3563,1.3232,1.2806,1.258
2023-02-17,1.4394,1.4117,1.4059,1.1848,1.3575,1.3207,1.2885,1.2573
2023-02-20,1.4434,1.416,1.4036,1.1887,1.3542,1.3193,1.2928,1.2546
2023-02-21,1.4361,1.4081,1.3864,1.1731,1.3416,1.3035,1.2793,1.2429
2023-02-22,1.4248,1.3958,1.3772,1.1616,1.334,1.2855,1.2721,1.2272
2023-02-23,1.4412,1.4079,1.4331,1.1454,1.3606,1.3368,1.2871,1.2533
2023-02-24,1.4383,1.4059,1.4345,1.143,1.3581,1.335,1.2814,1.2486
2023-02-27,1.457,1.4216,1.47,1.1469,1.385,1.3555,1.2885,1.2607
2023-02-28,1.4542,1.4184,1.4713,1.1416,1.3849,1.3594,1.2937,1.2635
2023-03-01,1.4647,1.43,1.4781,1.1393,1.3862,1.3765,1.2957,1.2771
2023-03-02,1.4669,1.4327,1.4712,1.1283,1.3811,1.3691,1.2869,1.2705
2023-03-03,1.4706,1.4351,1.4769,1.1266,1.3851,1.3805,1.2956,1.2803
2023-03-06,1.4688,1.4311,1.4847,1.1277,1.3908,1.3799,1.2933,1.2769
2023-03-07,1.4592,1.4209,1.4873,1.136,1.3936,1.3785,1.2905,1.2754
2023-03-08,1.4666,1.428,1.5038,1.1408,1.4057,1.3904,1.2948,1.2831
2023-03-09,1.4582,1.4196,1.5075,1.1378,1.409,1.3756,1.2831,1.2669
2023-03-10,1.4295,1.3929,1.4605,1.1072,1.3703,1.3319,1.2465,1.2305
2023-03-13,1.385,1.3472,1.4181,1.0843,1.3345,1.2894,1.202,1.1925
2023-03-14,1.4103,1.371,1.4527,1.0908,1.357,1.327,1.2253,1.2202
2023-03-15,1.3423,1.2976,1.3927,1.0652,1.3108,1.2651,1.1792,1.1695
2023-03-16,1.3512,1.3062,1.406,1.0786,1.3224,1.2803,1.1989,1.1827
2023-03-17,1.3345,1.2933,1.3752,1.0629,1.2975,1.2546,1.1794,1.1633
2023-03-20,1.3471,1.3071,1.379,1.0642,1.3014,1.2622,1.1836,1.1708
2023-03-21,1.3819,1.3404,1.4288,1.0814,1.3415,1.2983,1.2159,1.1986
2023-03-22,1.385,1.344,1.4338,1.0888,1.349,1.2962,1.213,1.1973
2023-03-23,1.3727,1.3335,1.435,1.0926,1.3501,1.2942,1.2053,1.1962
2023-03-24,1.3467,1.3079,1.4185,1.0893,1.3384,1.2715,1.1901,1.1765
2023-03-27,1.361,1.323,1.4272,1.0931,1.3463,1.2812,1.1965,1.1853
2023-03-28,1.3699,1.333,1.4417,1.1035,1.3575,1.2953,1.2086,1.1974
2023-03-29,1.3869,1.3486,1.4513,1.1068,1.3643,1.3083,1.2205,1.2085
2023-03-30,1.3934,1.3542,1.4513,1.1044,1.3628,1.3127,1.2284,1.2117
2023-03-31,1.3929,1.353,1.4522,1.1103,1.3644,1.3132,1.2329,1.213
2023-04-03,1.4036,1.3653,1.4466,1.111,1.363,1.3084,1.2339,1.2108
2023-04-04,1.3939,1.3569,1.4445,1.1036,1.3602,1.3064,1.2241,1.2082
2023-04-05,1.4037,1.3654,1.446,1.1071,1.3644,1.3054,1.2259,1.2082
2023-04-06,1.4223,1.3828,1.4579,1.1173,1.376,1.3182,1.2373,1.221
2023-04-11,1.4329,1.3931,1.4829,1.1365,1.3948,1.3438,1.2655,1.2425
2023-04-12,1.4408,1.4029,1.4941,1.1396,1.4036,1.3567,1.2701,1.254
2023-04-13,1.443,1.4048,1.498,1.1382,1.4065,1.3514,1.2556,1.2474
2023-04-14,1.4509,1.4131,1.4998,1.1325,1.4072,1.3558,1.2529,1.251
2023-04-17,1.4506,1.412,1.5047,1.146,1.4142,1.3547,1.2589,1.2509
2023-04-18,1.4577,1.4203,1.5142,1.1492,1.4202,1.3667,1.268,1.2609
2023-04-19,1.453,1.4147,1.5064,1.1407,1.4138,1.3615,1.2633,1.2563
2023-04-20,1.449,1.4123,1.5033,1.1323,1.4108,1.3561,1.2492,1.2505
2023-04-21,1.4436,1.4068,1.4988,1.131,1.4068,1.3618,1.2605,1.258
2023-04-24,1.4437,1.4074,1.5028,1.1331,1.4112,1.3597,1.256,1.2554
2023-04-25,1.4345,1.3962,1.4849,1.1188,1.3934,1.3572,1.2625,1.255
2023-04-26,1.436,1.3968,1.4932,1.1237,1.4025,1.3687,1.2834,1.2683
2023-04-27,1.4403,1.3969,1.5012,1.1179,1.4103,1.3643,1.2854,1.2655
2023-04-28,1.438,1.3953,1.5058,1.1237,1.4143,1.3781,1.2956,1.2782
2023-05-02,1.4169,1.3716,1.4503,1.0886,1.361,1.3326,1.2565,1.2384
2023-05-03,1.4171,1.3707,1.4365,1.0707,1.3451,1.3392,1.2681,1.245
2023-05-04,1.3951,1.3472,1.4141,1.0644,1.3248,1.3268,1.2538,1.2349
2023-05-05,1.4155,1.3681,1.4449,1.0815,1.3539,1.3472,1.2697,1.2526
2023-05-09,1.4154,1.3683,1.4448,1.0819,1.3538,1.3442,1.2661,1.2496
2023-05-10,1.4108,1.3662,1.4551,1.0895,1.3609,1.3426,1.2458,1.2424
2023-05-11,1.393,1.3474,1.4269,1.0744,1.3402,1.3089,1.2239,1.2162
2023-05-12,1.4017,1.3571,1.4362,1.0786,1.3474,1.3169,1.2241,1.2216
2023-05-15,1.4047,1.3602,1.4361,1.0828,1.3502,1.309,1.2202,1.2159
2023-05-16,1.3929,1.3516,1.4307,1.0739,1.3423,1.2858,1.1761,1.188
2023-05-17,1.3962,1.3561,1.4493,1.0859,1.3578,1.292,1.1694,1.1894
2023-05-18,1.4002,1.3607,1.4608,1.0899,1.3673,1.2984,1.1725,1.1936
2023-05-19,1.4019,1.3621,1.4681,1.0953,1.3744,1.3002,1.171,1.1945
2023-05-22,1.4033,1.3645,1.4689,1.0926,1.3744,1.2961,1.162,1.1889
2023-05-23,1.4056,1.3643,1.4746,1.0876,1.379,1.2922,1.1594,1.1883
